PM2.5,value
52.25333333333333,52.25333333333333
52.165416666666665,52.165416666666665
48.63833333333333,48.63833333333333
53.75375,53.75375
49.794999999999995,49.794999999999995
43.9175,43.9175
37.52166666666667,37.52166666666667
31.66208333333333,31.66208333333333
33.16458333333333,33.16458333333333
34.427083333333336,34.427083333333336
39.52125,39.52125
38.097500000000004,38.097500000000004
34.11708333333333,34.11708333333333
35.27166666666667,35.27166666666667
36.52791666666666,36.52791666666666
36.32625,36.32625
38.0775,38.0775
41.365,41.365
44.13791666666666,44.13791666666666
44.02708333333334,44.02708333333334
45.428333333333335,45.428333333333335
42.30125,42.30125
40.069583333333334,40.069583333333334
34.83833333333333,34.83833333333333
36.765,36.765
37.736666666666665,37.736666666666665
34.615833333333335,34.615833333333335
31.560000000000002,31.560000000000002
30.02916666666667,30.02916666666667
28.484166666666667,28.484166666666667
27.056250000000002,27.056250000000002
29.738333333333333,29.738333333333333
33.757083333333334,33.757083333333334
34.308749999999996,34.308749999999996
33.43875,33.43875
31.320416666666663,31.320416666666663
32.639583333333334,32.639583333333334
36.70478260869565,36.70478260869565
35.018750000000004,35.018750000000004
31.859583333333333,31.859583333333333
30.260833333333334,30.260833333333334
34.33625,34.33625
34.14541666666667,34.14541666666667
39.14125,39.14125
36.65958333333334,36.65958333333334
40.07458333333333,40.07458333333333
40.580416666666665,40.580416666666665
37.70708333333334,37.70708333333334
34.72217391304348,34.72217391304348
36.45125,36.45125
30.12375,30.12375
27.01625,27.01625
27.241666666666664,27.241666666666664
23.11375,23.11375
24.97083333333333,24.97083333333333
27.315833333333334,27.315833333333334
26.44125,26.44125
25.17,25.17
23.250833333333333,23.250833333333333
21.15375,21.15375
24.23125,24.23125
27.76125,27.76125
30.24875,30.24875
27.22458333333333,27.22458333333333
26.26375,26.26375
27.314999999999998,27.314999999999998
24.330833333333334,24.330833333333334
23.43625,23.43625
24.410833333333333,24.410833333333333
23.297083333333333,23.297083333333333
27.801666666666666,27.801666666666666
30.235833333333332,30.235833333333332
27.3625,27.3625
25.438333333333333,25.438333333333333
28.3025,28.3025
30.351666666666663,30.351666666666663
29.580416666666665,29.580416666666665
28.802083333333332,28.802083333333332
30.307083333333335,30.307083333333335
32.56916666666667,32.56916666666667
33.262499999999996,33.262499999999996
33.013333333333335,33.013333333333335
31.39,31.39
30.330416666666668,30.330416666666668
33.7475,33.7475
31.53833333333333,31.53833333333333
29.96875,29.96875
28.615,28.615
28.790833333333335,28.790833333333335
27.413749999999997,27.413749999999997
26.08791666666667,26.08791666666667
24.94125,24.94125
23.440833333333334,23.440833333333334
20.331666666666667,20.331666666666667
22.219166666666666,22.219166666666666
22.995416666666667,22.995416666666667
23.086250000000003,23.086250000000003
21.97875,21.97875
19.754166666666666,19.754166666666666
21.624166666666667,21.624166666666667
22.353333333333335,22.353333333333335
25.6725,25.6725
27.782916666666665,27.782916666666665
27.45125,27.45125
25.547083333333333,25.547083333333333
24.250416666666666,24.250416666666666
22.195416666666663,22.195416666666663
20.809166666666666,20.809166666666666
19.940416666666668,19.940416666666668
20.539166666666667,20.539166666666667
20.479583333333334,20.479583333333334
20.610833333333332,20.610833333333332
21.302083333333332,21.302083333333332
22.812916666666666,22.812916666666666
21.05333333333333,21.05333333333333
20.3825,20.3825
20.4475,20.4475
20.673750000000002,20.673750000000002
20.832916666666666,20.832916666666666
20.763333333333332,20.763333333333332
22.115416666666665,22.115416666666665
23.215,23.215
22.527916666666666,22.527916666666666
20.513333333333332,20.513333333333332
19.8,19.8
18.3675,18.3675
22.70375,22.70375
19.99153846153846,19.99153846153846
18.134999999999998,18.134999999999998
16.76,16.76
16.97,16.97
16.674999999999997,16.674999999999997
21.543333333333333,21.543333333333333
19.16,19.16
17.545416666666664,17.545416666666664
17.235416666666666,17.235416666666666
16.929166666666667,16.929166666666667
19.126250000000002,19.126250000000002
19.728333333333335,19.728333333333335
20.163333333333334,20.163333333333334
20.53375,20.53375
20.519583333333333,20.519583333333333
21.34375,21.34375
20.043333333333333,20.043333333333333
19.520833333333332,19.520833333333332
19.650000000000002,19.650000000000002
21.02541666666667,21.02541666666667
19.902916666666666,19.902916666666666
18.743750000000002,18.743750000000002
18.983333333333334,18.983333333333334
18.595416666666665,18.595416666666665
17.638749999999998,17.638749999999998
15.611666666666666,15.611666666666666
16.757083333333334,16.757083333333334
19.165,19.165
18.729166666666668,18.729166666666668
19.9425,19.9425
20.52,20.52
17.075,17.075
16.486842105263158,16.486842105263158
16.577391304347824,16.577391304347824
16.531666666666666,16.531666666666666
17.62666666666667,17.62666666666667
18.135416666666668,18.135416666666668
17.59375,17.59375
15.767916666666666,15.767916666666666
15.343571428571428,15.343571428571428
12.795454545454545,12.795454545454545
13.934347826086958,13.934347826086958
14.867083333333333,14.867083333333333
14.343333333333334,14.343333333333334
16.595384615384617,16.595384615384617
19.294166666666666,19.294166666666666
16.59173913043478,16.59173913043478
17.271875,17.271875
19.064615384615387,19.064615384615387
16.684615384615384,16.684615384615384
15.099166666666667,15.099166666666667
16.365416666666665,16.365416666666665
19.583333333333332,19.583333333333332
21.356666666666666,21.356666666666666
20.736250000000002,20.736250000000002
23.53,23.53
22.7175,22.7175
21.282083333333333,21.282083333333333
23.025833333333335,23.025833333333335
26.165000000000003,26.165000000000003
26.150833333333335,26.150833333333335
25.9275,25.9275
25.742500000000003,25.742500000000003
25.69875,25.69875
26.132916666666663,26.132916666666663
26.5675,26.5675
26.745416666666667,26.745416666666667
26.73,26.73
25.84875,25.84875
28.251666666666665,28.251666666666665
26.25708333333333,26.25708333333333
25.316666666666666,25.316666666666666
21.854583333333334,21.854583333333334
19.3775,19.3775
21.479166666666668,21.479166666666668
25.614583333333332,25.614583333333332
26.228333333333335,26.228333333333335
27.090416666666666,27.090416666666666
34.244166666666665,34.244166666666665
36.13125,36.13125
36.78958333333333,36.78958333333333
35.99916666666667,35.99916666666667
35.11291666666667,35.11291666666667
35.68666666666667,35.68666666666667
34.651666666666664,34.651666666666664
33.01416666666667,33.01416666666667
36.17208333333333,36.17208333333333
38.54,38.54
41.28458333333333,41.28458333333333
43.193333333333335,43.193333333333335
42.59916666666667,42.59916666666667
41.577083333333334,41.577083333333334
45.284166666666664,45.284166666666664
41.52333333333333,41.52333333333333
44.350833333333334,44.350833333333334
42.263333333333335,42.263333333333335
42.03333333333333,42.03333333333333
46.16083333333333,46.16083333333333
44.709583333333335,44.709583333333335
48.445,48.445
50.62583333333333,50.62583333333333
53.5275,53.5275
55.27708333333334,55.27708333333334
55.96666666666667,55.96666666666667
56.32125,56.32125
57.195,57.195
58.848333333333336,58.848333333333336
63.181666666666665,63.181666666666665
62.2875,62.2875
63.699999999999996,63.699999999999996
64.22166666666666,64.22166666666666
70.34083333333334,70.34083333333334
69.3,69.3
71.41791666666667,71.41791666666667
71.85458333333334,71.85458333333334
79.01958333333333,79.01958333333333
74.1575,74.1575
78.985,78.985
82.72875,82.72875
90.80874999999999,90.80874999999999
96.44666666666666,96.44666666666666
87.61458333333333,87.61458333333333
73.61874999999999,73.61874999999999
62.04125,62.04125
60.251666666666665,60.251666666666665
92.98625,92.98625
71.28125,71.28125
46.56708333333333,46.56708333333333
49.812083333333334,49.812083333333334
50.69625,50.69625
53.38291666666667,53.38291666666667
51.725833333333334,51.725833333333334
53.929545454545455,53.929545454545455
57.667391304347824,57.667391304347824
66.79291666666667,66.79291666666667
76.55333333333333,76.55333333333333
72.8409090909091,72.8409090909091
61.737500000000004,61.737500000000004
51.61708333333333,51.61708333333333
49.166666666666664,49.166666666666664
54.986250000000005,54.986250000000005
64.85333333333334,64.85333333333334
80.04875,80.04875
79.67958333333333,79.67958333333333
89.28166666666668,89.28166666666668
82.79695652173913,82.79695652173913
77.93374999999999,77.93374999999999
75.62833333333333,75.62833333333333
77.28750000000001,77.28750000000001
73.03833333333334,73.03833333333334
71.16458333333334,71.16458333333334
64.94208333333333,64.94208333333333
63.44166666666666,63.44166666666666
62.72833333333333,62.72833333333333
62.421666666666674,62.421666666666674
59.91958333333333,59.91958333333333
70.63791666666667,70.63791666666667
70.24249999999999,70.24249999999999
68.08958333333334,68.08958333333334
69.06625,69.06625
71.39541666666666,71.39541666666666
72.98166666666667,72.98166666666667
79.82208333333334,79.82208333333334
89.57458333333334,89.57458333333334
91.74374999999999,91.74374999999999
88.32916666666667,88.32916666666667
81.69708333333334,81.69708333333334
87.0125,87.0125
85.55083333333333,85.55083333333333
82.18083333333333,82.18083333333333
77.01625,77.01625
79.43041666666666,79.43041666666666
87.58875,87.58875
94.1925,94.1925
94.58083333333333,94.58083333333333
80.46041666666666,80.46041666666666
72.87375,72.87375
68.905,68.905
70.87958333333333,70.87958333333333
61.623333333333335,61.623333333333335
62.840833333333336,62.840833333333336
64.53458333333333,64.53458333333333
63.39958333333333,63.39958333333333
62.479166666666664,62.479166666666664
66.30416666666666,66.30416666666666
71.83749999999999,71.83749999999999
78.0675,78.0675
80.65333333333334,80.65333333333334
76.4725,76.4725
74.76416666666667,74.76416666666667
80.915,80.915
80.74708333333334,80.74708333333334
73.51291666666667,73.51291666666667
70.33666666666666,70.33666666666666
76.54125,76.54125
72.8425,72.8425
81.165,81.165
75.69916666666667,75.69916666666667
69.47458333333334,69.47458333333334
72.59791666666666,72.59791666666666
81.09958333333334,81.09958333333334
72.39958333333333,72.39958333333333
72.69208333333333,72.69208333333333
74.59625,74.59625
83.16958333333334,83.16958333333334
78.27125,78.27125
69.91083333333333,69.91083333333333
61.71458333333334,61.71458333333334
56.79624999999999,56.79624999999999
56.9975,56.9975
58.8675,58.8675
65.80666666666667,65.80666666666667
73.23541666666667,73.23541666666667
74.8575,74.8575
73.97708333333334,73.97708333333334
74.28416666666666,74.28416666666666
69.59125,69.59125
69.30416666666666,69.30416666666666
68.14375,68.14375
62.57666666666666,62.57666666666666
59.27333333333333,59.27333333333333
60.223749999999995,60.223749999999995
60.569583333333334,60.569583333333334
60.62416666666667,60.62416666666667
60.690416666666664,60.690416666666664
60.223749999999995,60.223749999999995
61.67416666666667,61.67416666666667
60.88375,60.88375
61.51666666666667,61.51666666666667
55.24541666666667,55.24541666666667
51.79458333333333,51.79458333333333
50.26083333333333,50.26083333333333
48.79208333333333,48.79208333333333
49.48583333333334,49.48583333333334
55.905833333333334,55.905833333333334
59.71625,59.71625
54.42250000000001,54.42250000000001
51.281666666666666,51.281666666666666
54.477916666666665,54.477916666666665
51.29291666666666,51.29291666666666
53.18541666666667,53.18541666666667
49.72666666666667,49.72666666666667
48.27125,48.27125
44.80916666666667,44.80916666666667
43.45041666666666,43.45041666666666
46.574999999999996,46.574999999999996
53.36333333333334,53.36333333333334
61.66833333333333,61.66833333333333
65.92125,65.92125
65.43791666666667,65.43791666666667
60.272083333333335,60.272083333333335
58.84458333333333,58.84458333333333
56.70166666666666,56.70166666666666
53.49625,53.49625
50.69333333333333,50.69333333333333
51.275,51.275
50.12916666666666,50.12916666666666
55.58541666666667,55.58541666666667
65.3475,65.3475
70.19565217391305,70.19565217391305
59.08583333333333,59.08583333333333
53.71416666666667,53.71416666666667
50.49208333333333,50.49208333333333
46.82583333333333,46.82583333333333
48.67739130434782,48.67739130434782
48.56304347826087,48.56304347826087
49.37347826086956,49.37347826086956
51.00416666666666,51.00416666666666
53.86363636363637,53.86363636363637
50.86416666666667,50.86416666666667
50.14666666666667,50.14666666666667
46.16583333333333,46.16583333333333
44.522083333333335,44.522083333333335
44.21,44.21
46.19625,46.19625
36.611250000000005,36.611250000000005
35.85,35.85
34.47416666666667,34.47416666666667
43.643750000000004,43.643750000000004
38.13333333333333,38.13333333333333
38.58291666666667,38.58291666666667
41.38791666666667,41.38791666666667
41.516666666666666,41.516666666666666
38.47708333333333,38.47708333333333
37.02875,37.02875
36.696666666666665,36.696666666666665
38.24,38.24
43.33416666666667,43.33416666666667
47.399166666666666,47.399166666666666
50.967083333333335,50.967083333333335
50.231249999999996,50.231249999999996
46.26913043478261,46.26913043478261
44.35791666666666,44.35791666666666
41.91913043478261,41.91913043478261
37.35208333333333,37.35208333333333
34.477619047619044,34.477619047619044
33.2375,33.2375
31.26,31.26
32.33052631578947,32.33052631578947
29.347368421052632,29.347368421052632
30.702222222222222,30.702222222222222
30.550434782608693,30.550434782608693
27.585652173913044,27.585652173913044
26.83181818181818,26.83181818181818
26.080476190476194,26.080476190476194
25.442500000000003,25.442500000000003
28.508095238095237,28.508095238095237
27.91736842105263,27.91736842105263
26.325294117647058,26.325294117647058
25.753888888888888,25.753888888888888
22.04105263157895,22.04105263157895
20.207647058823532,20.207647058823532
21.604545454545455,21.604545454545455
25.453,25.453
29.964347826086954,29.964347826086954
37.019090909090906,37.019090909090906
34.29947368421053,34.29947368421053
31.369999999999997,31.369999999999997
28.56952380952381,28.56952380952381
27.654782608695655,27.654782608695655
25.41333333333333,25.41333333333333
25.30458333333333,25.30458333333333
28.247083333333332,28.247083333333332
30.427916666666665,30.427916666666665
26.092916666666667,26.092916666666667
26.275000000000002,26.275000000000002
27.69875,27.69875
27.422083333333333,27.422083333333333
24.816666666666666,24.816666666666666
26.29041666666667,26.29041666666667
27.625,27.625
28.885833333333334,28.885833333333334
27.360833333333332,27.360833333333332
25.430833333333336,25.430833333333336
22.78833333333333,22.78833333333333
19.41722222222222,19.41722222222222
19.27125,19.27125
23.16208333333333,23.16208333333333
22.007368421052632,22.007368421052632
21.462352941176473,21.462352941176473
21.85666666666667,21.85666666666667
21.452777777777776,21.452777777777776
21.16913043478261,21.16913043478261
22.493684210526315,22.493684210526315
26.68136363636364,26.68136363636364
30.1265,30.1265
31.831304347826087,31.831304347826087
27.64333333333333,27.64333333333333
28.235833333333332,28.235833333333332
28.68941176470588,28.68941176470588
24.989166666666666,24.989166666666666
28.667916666666667,28.667916666666667
30.90375,30.90375
29.017916666666665,29.017916666666665
27.166666666666668,27.166666666666668
27.132916666666663,27.132916666666663
22.1075,22.1075
26.31375,26.31375
28.689166666666665,28.689166666666665
29.73125,29.73125
29.358333333333334,29.358333333333334
25.124583333333334,25.124583333333334
24.18041666666667,24.18041666666667
25.675416666666667,25.675416666666667
21.782083333333333,21.782083333333333
18.755416666666665,18.755416666666665
17.1975,17.1975
16.620416666666667,16.620416666666667
17.60291666666667,17.60291666666667
19.644166666666667,19.644166666666667
20.525000000000002,20.525000000000002
17.895833333333332,17.895833333333332
17.57875,17.57875
17.555416666666666,17.555416666666666
18.805833333333332,18.805833333333332
19.50375,19.50375
20.453333333333333,20.453333333333333
20.199166666666667,20.199166666666667
19.399166666666666,19.399166666666666
19.494583333333335,19.494583333333335
18.820833333333333,18.820833333333333
16.23375,16.23375
16.194166666666668,16.194166666666668
16.344166666666666,16.344166666666666
17.160833333333333,17.160833333333333
17.270833333333332,17.270833333333332
18.910833333333333,18.910833333333333
19.515416666666667,19.515416666666667
20.326363636363638,20.326363636363638
22.103333333333335,22.103333333333335
23.31625,23.31625
23.376666666666665,23.376666666666665
22.604583333333334,22.604583333333334
23.877499999999998,23.877499999999998
26.495416666666667,26.495416666666667
26.03625,26.03625
25.775833333333335,25.775833333333335
26.09875,26.09875
25.305833333333336,25.305833333333336
25.794583333333335,25.794583333333335
24.00782608695652,24.00782608695652
25.397333333333332,25.397333333333332
24.327272727272728,24.327272727272728
24.635416666666668,24.635416666666668
19.329166666666666,19.329166666666666
18.166666666666668,18.166666666666668
20.503333333333334,20.503333333333334
20.020416666666666,20.020416666666666
21.677142857142858,21.677142857142858
22.2775,22.2775
25.150833333333335,25.150833333333335
25.3475,25.3475
22.98875,22.98875
20.346666666666668,20.346666666666668
20.754117647058823,20.754117647058823
18.689333333333334,18.689333333333334
18.935499999999998,18.935499999999998
19.561666666666667,19.561666666666667
18.535833333333333,18.535833333333333
20.455000000000002,20.455000000000002
21.978333333333335,21.978333333333335
22.45782608695652,22.45782608695652
19.173750000000002,19.173750000000002
16.305416666666666,16.305416666666666
17.8675,17.8675
18.1175,18.1175
17.337083333333332,17.337083333333332
17.539166666666667,17.539166666666667
17.72791666666667,17.72791666666667
17.599565217391305,17.599565217391305
15.368636363636364,15.368636363636364
12.635714285714286,12.635714285714286
22.509999999999998,22.509999999999998
20.280416666666667,20.280416666666667
20.331666666666667,20.331666666666667
21.127083333333335,21.127083333333335
22.942083333333333,22.942083333333333
24.0675,24.0675
23.35875,23.35875
23.184583333333332,23.184583333333332
20.665416666666665,20.665416666666665
20.09958333333333,20.09958333333333
22.090416666666666,22.090416666666666
23.834999999999997,23.834999999999997
22.598333333333333,22.598333333333333
21.514166666666668,21.514166666666668
24.829583333333332,24.829583333333332
26.308333333333334,26.308333333333334
28.956666666666667,28.956666666666667
32.877916666666664,32.877916666666664
37.405833333333334,37.405833333333334
38.339166666666664,38.339166666666664
38.345,38.345
40.60458333333333,40.60458333333333
44.43958333333333,44.43958333333333
47.08208333333334,47.08208333333334
47.274166666666666,47.274166666666666
46.97541666666667,46.97541666666667
45.64434782608696,45.64434782608696
32.935833333333335,32.935833333333335
24.507499999999997,24.507499999999997
32.53541666666667,32.53541666666667
44.27708333333334,44.27708333333334
44.4475,44.4475
43.252916666666664,43.252916666666664
42.629583333333336,42.629583333333336
40.31666666666667,40.31666666666667
45.00375,45.00375
50.555416666666666,50.555416666666666
53.95083333333333,53.95083333333333
55.975833333333334,55.975833333333334
53.09583333333333,53.09583333333333
56.595416666666665,56.595416666666665
55.31625,55.31625
57.17090909090909,57.17090909090909
51.431538461538466,51.431538461538466
62.513333333333335,62.513333333333335
56.71727272727273,56.71727272727273
75.386875,75.386875
74.04541666666667,74.04541666666667
74.59291666666667,74.59291666666667
81.9425,81.9425
84.30791666666666,84.30791666666666
81.99666666666667,81.99666666666667
79.33624999999999,79.33624999999999
73.79541666666667,73.79541666666667
66.54375,66.54375
62.37958333333333,62.37958333333333
67.90583333333333,67.90583333333333
66.36958333333334,66.36958333333334
66.38541666666667,66.38541666666667
64.81791666666668,64.81791666666668
63.73541666666667,63.73541666666667
60.37875,60.37875
54.107499999999995,54.107499999999995
49.57541666666666,49.57541666666666
56.565416666666664,56.565416666666664
59.07958333333334,59.07958333333334
65.345,65.345
69.24875,69.24875
69.19125,69.19125
67.97041666666667,67.97041666666667
64.62541666666667,64.62541666666667
64.33749999999999,64.33749999999999
74.86833333333333,74.86833333333333
69.17041666666667,69.17041666666667
65.30952380952381,65.30952380952381
66.61375,66.61375
61.36833333333333,61.36833333333333
56.29636363636364,56.29636363636364
54.14791666666667,54.14791666666667
53.81041666666667,53.81041666666667
54.305416666666666,54.305416666666666
54.599583333333335,54.599583333333335
57.84833333333333,57.84833333333333
60.29916666666667,60.29916666666667
65.1775,65.1775
68.3,68.3
77.21818181818182,77.21818181818182
72.13041666666668,72.13041666666668
70.51291666666667,70.51291666666667
65.33916666666667,65.33916666666667
66.39041666666667,66.39041666666667
74.77499999999999,74.77499999999999
89.84125,89.84125
94.37095238095237,94.37095238095237
89.66318181818181,89.66318181818181
82.92625,82.92625
90.18666666666667,90.18666666666667
89.50541666666668,89.50541666666668
67.3875,67.3875
67.75041666666667,67.75041666666667
53.47578947368421,53.47578947368421
53.00181818181818,53.00181818181818
56.486250000000005,56.486250000000005
63.3125,63.3125
68.11708333333333,68.11708333333333
75.36041666666667,75.36041666666667
74.45333333333333,74.45333333333333
72.04083333333334,72.04083333333334
64.60111111111111,64.60111111111111
46.0525,46.0525
47.64041666666666,47.64041666666666
50.75875,50.75875
53.07958333333334,53.07958333333334
52.217083333333335,52.217083333333335
54.38583333333333,54.38583333333333
58.732499999999995,58.732499999999995
62.468333333333334,62.468333333333334
70.90916666666666,70.90916666666666
66.76181818181819,66.76181818181819
61.18142857142857,61.18142857142857
54.317619047619054,54.317619047619054
54.27772727272727,54.27772727272727
61.49142857142857,61.49142857142857
59.54416666666666,59.54416666666666
54.5,54.5
51.18,51.18
47.754999999999995,47.754999999999995
58.82909090909091,58.82909090909091
60.71958333333333,60.71958333333333
76.76541666666667,76.76541666666667
64.9725,64.9725
61.21521739130435,61.21521739130435
53.28541666666666,53.28541666666666
42.969130434782606,42.969130434782606
49.24,49.24
53.19083333333333,53.19083333333333
55.62958333333333,55.62958333333333
55.78041666666667,55.78041666666667
50.965833333333336,50.965833333333336
52.219166666666666,52.219166666666666
48.72291666666666,48.72291666666666
51.887499999999996,51.887499999999996
52.54583333333333,52.54583333333333
53.143750000000004,53.143750000000004
53.58541666666667,53.58541666666667
55.339,55.339
51.85208333333333,51.85208333333333
51.27375,51.27375
50.91583333333333,50.91583333333333
48.785,48.785
50.27875,50.27875
50.056666666666665,50.056666666666665
53.307500000000005,53.307500000000005
53.24458333333333,53.24458333333333
50.34458333333333,50.34458333333333
44.85333333333333,44.85333333333333
41.39666666666667,41.39666666666667
43.00958333333333,43.00958333333333
44.965,44.965
46.395833333333336,46.395833333333336
46.34291666666667,46.34291666666667
44.84041666666667,44.84041666666667
44.94541666666667,44.94541666666667
49.07,49.07
52.973749999999995,52.973749999999995
52.81791666666666,52.81791666666666
50.04666666666666,50.04666666666666
53.009166666666665,53.009166666666665
52.24875,52.24875
53.52166666666667,53.52166666666667
58.16791666666666,58.16791666666666
62.05625,62.05625
60.805416666666666,60.805416666666666
56.09125,56.09125
60.9275,60.9275
60.67541666666667,60.67541666666667
52.455000000000005,52.455000000000005
50.643750000000004,50.643750000000004
54.34625,54.34625
51.215833333333336,51.215833333333336
58.43625,58.43625
55.40833333333333,55.40833333333333
49.65958333333333,49.65958333333333
48.282916666666665,48.282916666666665
50.99625,50.99625
55.25416666666666,55.25416666666666
53.885,53.885
53.967083333333335,53.967083333333335
59.14083333333334,59.14083333333334
68.57666666666667,68.57666666666667
34.14454545454546,34.14454545454546
38.742666666666665,38.742666666666665
35.38933333333333,35.38933333333333
39.34875,39.34875
55.91,55.91
44.409285714285716,44.409285714285716
44.29708333333334,44.29708333333334
45.35041666666667,45.35041666666667
41.597500000000004,41.597500000000004
44.21083333333333,44.21083333333333
44.66458333333333,44.66458333333333
46.49583333333334,46.49583333333334
47.465833333333336,47.465833333333336
50.291666666666664,50.291666666666664
49.00333333333333,49.00333333333333
47.45583333333334,47.45583333333334
45.99791666666667,45.99791666666667
40.89458333333334,40.89458333333334
41.07083333333333,41.07083333333333
47.690909090909095,47.690909090909095
35.960625,35.960625
41.029583333333335,41.029583333333335
45.79666666666666,45.79666666666666
48.39541666666667,48.39541666666667
44.98,44.98
41.45333333333333,41.45333333333333
37.217083333333335,37.217083333333335
36.367916666666666,36.367916666666666
36.095416666666665,36.095416666666665
39.01625,39.01625
42.90708333333333,42.90708333333333
42.086666666666666,42.086666666666666
45.12375,45.12375
45.951249999999995,45.951249999999995
45.35874999999999,45.35874999999999
46.0875,46.0875
42.05583333333333,42.05583333333333
42.29625,42.29625
37.61416666666667,37.61416666666667
31.78333333333333,31.78333333333333
33.83958333333333,33.83958333333333
38.53791666666667,38.53791666666667
40.232083333333335,40.232083333333335
36.57666666666667,36.57666666666667
36.9125,36.9125
34.89208333333333,34.89208333333333
36.977916666666665,36.977916666666665
41.46541666666666,41.46541666666666
41.645833333333336,41.645833333333336
42.25541666666667,42.25541666666667
39.42541666666667,39.42541666666667
38.50375,38.50375
